idBike,latitude_unlock,longitude_unlock,latitude_lock,longitude_lock
5720.0,40.413736,-3.717487,40.413736,-3.717487
7471.0,40.4165039,-3.7030833,40.4337322,-3.7175435
7431.0,40.4301666,-3.6638888,40.4483269,-3.6797296
7162.0,40.4411388,-3.7080833,40.4341006,-3.7179687
7855.0,40.40617,-3.65122,40.40617,-3.65122
498.0,40.42478,-3.67384,40.4084556,-3.6697526
4717.0,40.4044722,-3.6959166,40.4273005,-3.6706024
6308.0,40.4300481,-3.6816402,40.4213148,-3.6724968
7887.0,40.4476666,-3.7041666,40.4411388,-3.7080833
2839.0,40.4290555,-3.6782777,40.4108472,-3.693225
7205.0,40.42059,-3.70239,40.4291992,-3.6967169
3795.0,40.4138846,-3.7049407,40.4138846,-3.7049407
7802.0,40.3979722,-3.66925,40.419752,-3.688398
6564.0,40.4300481,-3.6816402,40.4300481,-3.6816402
6485.0,40.4153053,-3.6779232,40.4290555,-3.6782777
7303.0,40.4075685,-3.6902255,40.4301666,-3.6638888
7235.0,40.4165039,-3.7030833,40.4112744,-3.7088337
7747.0,40.4200783,-3.7065376,40.413736,-3.717487
7774.0,40.429887,-3.6712823,40.4159569,-3.6738865
7239.0,40.413764,-3.728318,40.4083061,-3.7007111
7620.0,40.3972616,-3.6945025,40.4108472,-3.693225
4602.0,40.4309524,-3.6993465,40.4186516,-3.6933498
2917.0,40.4253944,-3.7170448,40.4108,-3.714113
4450.0,40.39440607959559,-3.7080429728445563,40.4284246,-3.7061931
6647.0,40.4323655,-3.6758555,40.44003,-3.71757
6206.0,40.4232649,-3.7038312,40.409808,-3.688822
7628.0,40.419752,-3.688398,40.4592351,-3.691533
7136.0,40.43037,-3.68653,40.4344731,-3.7015686
7456.0,40.4032208,-3.6944768,40.4112744,-3.7088337
6316.0,40.423855,-3.694475,40.4488924,-3.6905604
6357.0,40.422064,-3.6821793,40.4071304,-3.6751352
7345.0,40.4075606,-3.6935205,40.3979722,-3.66925
8071.0,40.4219665,-3.7224983,40.4053153,-3.7071259
2259.0,40.4572466,-3.6763439,40.43503,-3.67012
1085.0,40.4051451,-3.6803874,40.4262945,-3.6865463
6703.0,40.42852,-3.70205,40.4269483,-3.7035918
1113.0,40.389258643579105,-3.6903589643353483,40.4101564,-3.7025024
6078.0,40.4463667,-3.7036675,40.4336944,-3.7046666
3488.0,40.4341006,-3.7179687,40.4302937,-3.7069171
5131.0,40.4273005,-3.6706024,40.4301666,-3.6638888
8068.0,40.4211802,-3.6840229,40.4211802,-3.6840229
5146.0,40.4219665,-3.7224983,40.4070358,-3.7110513
4454.0,40.3979722,-3.66925,40.4084556,-3.6697526
5363.0,40.43037,-3.68653,40.4418402,-3.7040344
6032.0,40.4172137,-3.7018341,40.426207143200884,-3.651034981803642
3774.0,40.4344731,-3.7015686,40.4483269,-3.6797296
4540.0,40.413764,-3.728318,40.4070358,-3.7110513
5442.0,40.4230721,-3.7075065,40.43725,-3.6772222
7805.0,40.3972616,-3.6945025,40.3917871,-3.7026789
5756.0,40.4338516,-3.708439,40.4331111,-3.6915555
6665.0,40.4300481,-3.6816402,40.4392222,-3.6754444
6571.0,40.43503,-3.67012,40.4082805,-3.6784838
7075.0,40.4205886,-3.7058415,40.425635,-3.669339
4973.0,40.3974444,-3.7065277,40.4146755,-3.7036825
6576.0,40.4262383,-3.7074453,40.4239757,-3.7020842
7772.0,40.4051451,-3.6803874,40.4013216,-3.6863218
7617.0,40.4457414,-3.6917932,40.3981798,-3.7023918
7437.0,40.4186516,-3.6933498,40.38895,-3.70017
6863.0,40.4083061,-3.7007111,40.4083061,-3.7007111
7749.0,40.4231526,-3.6691524,40.4219665,-3.7224983
7762.0,40.4260957,-3.713479,40.445411,-3.6853312
7915.0,40.4239447,-3.6758383,40.4108472,-3.693225
7381.0,40.4084556,-3.6697526,40.4084556,-3.6697526
7352.0,40.4060941,-3.6992759,40.4070358,-3.7110513
7801.0,40.4051451,-3.6803874,40.389258643579105,-3.6903589643353483
4337.0,40.40635,-3.670422,40.4239447,-3.6758383
5264.0,40.4336944,-3.7046666,40.4008888,-3.6935833
6606.0,40.4386944,-3.7038333,40.422962108947424,-3.6555552857442697
6371.0,40.4343611,-3.7149166,40.43604,-3.69928
5571.0,40.4441388,-3.6751388,40.4114041,-3.7114762
6252.0,40.4442258,-3.6787169,40.4075685,-3.6902255
2638.0,40.4331111,-3.6915555,40.4383865,-3.6982353
7214.0,40.4108,-3.714113,40.4108,-3.714113
6551.0,40.4107085,-3.6982318,40.4440297,-3.6956047
6062.0,40.4112744,-3.7088337,40.4112744,-3.7088337
7997.0,40.3914722,-3.6941944,40.3974444,-3.7065277
5707.0,40.4122047,-3.6991147,40.417908,-3.710692
6505.0,40.4285524,-3.7025875,40.4132798,-3.6956178
4675.0,40.4083061,-3.7007111,40.42699,-3.68745
1531.0,40.4157413,-3.6691838,40.4157413,-3.6691838
6761.0,40.409808,-3.688822,40.4157413,-3.6691838
2026.0,40.451333,-3.710525,40.451333,-3.710525
1083.0,40.43715089959262,-3.64835857929032,40.42852,-3.70205
5275.0,40.4548456,-3.6946218,40.4440297,-3.6956047
8038.0,40.4084556,-3.6697526,40.4166834,-3.6894193
6425.0,40.4324722,-3.6655555,40.42059,-3.70239
6422.0,40.4157413,-3.6691838,40.4157413,-3.6691838
7935.0,40.389258643579105,-3.6903589643353483,40.4034076,-3.7108108
6330.0,40.4159569,-3.6738865,40.4035988,-3.7064516
6716.0,40.3974444,-3.7065277,40.406837862773465,-3.7244893989507686
8057.0,40.3914722,-3.6941944,40.40913630273305,-3.728533714316331
1248.0,40.4306458,-3.7133412,40.4132798,-3.6956178
1203.0,40.42059,-3.70239,40.43604,-3.69928
6314.0,40.4440297,-3.6956047,40.4442258,-3.6787169
6734.0,40.3962222,-3.6983055,40.413764,-3.728318
7216.0,40.43725,-3.6772222,40.413736,-3.717487
7702.0,40.4273264,-3.7104417,40.4260957,-3.713479
6603.0,40.4075606,-3.6935205,40.4083061,-3.7007111
6182.0,40.4202834,-3.7081246,40.417908,-3.710692
3036.0,40.4108472,-3.693225,40.4108472,-3.693225
6633.0,40.4186666,-3.6657777,40.4181518,-3.6984368
7868.0,40.4386944,-3.7038333,40.43896,-3.72997
7385.0,40.4284246,-3.7061931,40.4108,-3.714113
5294.0,40.4017926,-3.6987665,40.3974444,-3.7065277
5216.0,40.4112744,-3.7088337,40.39425,-3.6937222
6085.0,40.43604,-3.69928,40.4083684,-3.6933463
3761.0,40.4060941,-3.6992759,40.4051451,-3.6803874
3627.0,40.46041,-3.67712,40.43725,-3.6772222
6644.0,40.413736,-3.717487,40.4255495,-3.7043418
7615.0,40.4144226,-3.7007164,40.4128372,-3.6912023
6900.0,40.4071304,-3.6751352,40.4071304,-3.6751352
5101.0,40.4336944,-3.7046666,40.4323655,-3.6758555
6613.0,40.4153053,-3.6779232,40.4074902,-3.6901234
7514.0,40.38895,-3.70017,40.38895,-3.70017
6234.0,40.4084556,-3.6697526,40.426207143200884,-3.651034981803642
7987.0,40.41731271011562,-3.701602938060457,40.4117627,-3.6766813
7900.0,40.413736,-3.717487,40.4630277,-3.6973333
6304.0,40.4630277,-3.6973333,40.4070358,-3.7110513
8018.0,40.4318611,-3.6714166,40.4032208,-3.6944768
4371.0,40.419752,-3.688398,40.4114475,-3.6689089
6710.0,40.46041,-3.67712,40.4457414,-3.6917932
7528.0,40.4311944,-3.6590555,40.4273005,-3.6706024
8084.0,40.4300481,-3.6816402,40.4250833,-3.6615277
6861.0,40.4309524,-3.6993465,40.4309524,-3.6993465
6194.0,40.4222862,-3.697895,40.4347895,-3.7200845
4502.0,40.4226584,-3.6870548,40.4309524,-3.6993465
7174.0,40.4324722,-3.6655555,40.422064,-3.6821793
6571.0,40.4278682,-3.6954403,40.4146755,-3.7036825
7962.0,40.4309524,-3.6993465,40.4309524,-3.6993465
5748.0,40.4205886,-3.7058415,40.43896,-3.72997
3482.0,40.427657,-3.7205129,40.427657,-3.7205129
6020.0,40.4034076,-3.7108108,40.38895,-3.70017
6640.0,40.4489101,-3.6952943,40.4515833,-3.6780555
4927.0,40.413736,-3.717487,40.435285,-3.6948626
6648.0,40.4290555,-3.6782777,40.43604,-3.69928
6329.0,40.4144226,-3.7007164,40.4441388,-3.6751388
7983.0,40.3917871,-3.7026789,40.3917871,-3.7026789
153.0,40.409808,-3.688822,40.4186666,-3.6657777
6109.0,40.44003,-3.71757,40.4192095,-3.711504
6315.0,40.4060941,-3.6992759,40.4060941,-3.6992759
5038.0,40.4097617,-3.7040666,40.409808,-3.688822
5676.0,40.4634066,-3.7030716,40.4631266,-3.703365
7829.0,40.43604,-3.69928,40.45673408797698,-3.708002730875242
7218.0,40.413764,-3.728318,40.4122047,-3.6991147
7471.0,40.4498613,-3.6881689,40.4290555,-3.6782777
5676.0,40.4419449,-3.701505,40.4780816,-3.71029
4121.0,40.43865,-3.66301,40.4114475,-3.6689089
7324.0,40.429887,-3.6712823,40.4239447,-3.6758383
6287.0,40.42677,-3.68958,40.39425,-3.6937222
6250.0,40.4207773,-3.6996502,40.4337322,-3.7175435
5828.0,40.4083061,-3.7007111,40.43604,-3.69928
5690.0,40.4153053,-3.6779232,40.4082805,-3.6784838
7552.0,40.4239757,-3.7020842,40.42059,-3.70239
6612.0,40.4441388,-3.6751388,40.4044722,-3.6959166
5286.0,40.4083061,-3.7007111,40.4034076,-3.7108108
7349.0,40.40635,-3.670422,40.39382977920336,-3.6659362429356372
4271.0,40.4112744,-3.7088337,40.421501,-3.680008
7297.0,40.419674,-3.7026735,40.413736,-3.717487
7424.0,40.413764,-3.728318,40.4250833,-3.6615277
7864.0,40.427736,-3.6832566,40.4441388,-3.6751388
7823.0,40.4083684,-3.6933463,40.3979722,-3.66925
4946.0,40.4047851,-3.7028265,40.4051451,-3.6803874
7353.0,40.426134,-3.6787441,40.451333,-3.710525
6582.0,40.41825,-3.6766111,40.4083061,-3.7007111
7045.0,40.409808,-3.688822,40.4440297,-3.6956047
5265.0,40.41731271011562,-3.701602938060457,40.4044722,-3.6959166
4793.0,40.3928821,-3.6975708,40.4070358,-3.7110513
2640.0,40.4251906,-3.6977715,40.4266828,-3.700423
6251.0,40.43272086245887,-3.6485306152875148,40.4301666,-3.6638888
6534.0,40.4231526,-3.6691524,40.4324722,-3.6655555
4119.0,40.435285,-3.6948626,40.435285,-3.6948626
5443.0,40.4385127,-3.6831578,40.4290555,-3.6782777
7388.0,40.3972616,-3.6945025,40.4272582,-3.6752024
7971.0,40.409808,-3.688822,40.409808,-3.688822
7218.0,40.4572466,-3.6763439,40.4572466,-3.6763439
5210.0,40.42699,-3.68745,40.43715089959262,-3.64835857929032
838.0,40.435285,-3.6948626,40.423855,-3.694475
6927.0,40.4343611,-3.7149166,40.44635,-3.71383
6665.0,40.424148,-3.698447,40.426134,-3.6787441
5398.0,40.42478,-3.67384,40.4051451,-3.6803874
7846.0,40.4202834,-3.7081246,40.4572824,-3.7009675
7106.0,40.4071304,-3.6751352,40.4114475,-3.6689089
6073.0,40.44175,-3.7144722,40.4107085,-3.6982318
7290.0,40.4260957,-3.713479,40.400789,-3.6744
7387.0,40.4157413,-3.6691838,40.413736,-3.717487
6537.0,40.4239757,-3.7020842,40.39975,-3.6983888
4494.0,40.40617,-3.65122,40.41053,-3.65779
2159.0,40.438994,-3.7154329,40.451333,-3.710525
6108.0,40.417908,-3.710692,40.417908,-3.710692
6126.0,40.4075685,-3.6902255,40.398247,-3.716591
7808.0,40.451333,-3.710525,40.4284246,-3.7061931
6166.0,40.4232649,-3.7038312,40.4219665,-3.7224983
5124.0,40.4336944,-3.7046666,40.4463667,-3.7036675
3077.0,40.4083061,-3.7007111,40.413764,-3.728318
3561.0,40.4017926,-3.6987665,40.4017926,-3.6987665
7500.0,40.4016111,-3.7138055,40.44635,-3.71383
1084.0,40.45673408797698,-3.708002730875242,40.44635,-3.71383
7336.0,40.42059,-3.70239,40.4277456,-3.7174158
7259.0,40.40765396169372,-3.7172213778842007,40.4222862,-3.697895
6063.0,40.413736,-3.717487,40.4112744,-3.7088337
2643.0,40.4075606,-3.6935205,40.4364,-3.71019
5913.0,40.4083684,-3.6933463,40.4269483,-3.7035918
7339.0,40.4207773,-3.6996502,40.3979722,-3.66925
7848.0,40.4075685,-3.6902255,40.4215246,-3.6884369
4868.0,40.4251906,-3.6977715,40.4338516,-3.708439
6373.0,40.4107085,-3.6982318,40.4213148,-3.6724968
6687.0,40.4338516,-3.708439,40.40248333540473,-3.660188083470652
7788.0,40.4146755,-3.7036825,40.4346388,-3.674
7376.0,40.4341006,-3.7179687,40.4591366,-3.6894151
3939.0,40.400368,-3.634587,40.400368,-3.634587
5014.0,40.4351256,-3.6554918,40.44370542379883,-3.648958444298144
3859.0,40.4343611,-3.7149166,40.4415974,-3.6927821
6861.0,40.4331111,-3.6915555,40.422962108947424,-3.6555552857442697
6618.0,40.4107085,-3.6982318,40.3972616,-3.6945025
3447.0,40.4141931,-3.7103285,40.4141931,-3.7103285
5487.0,40.41825,-3.6766111,40.3972616,-3.6945025
7921.0,40.4483322,-3.7272945,40.4355143,-3.6892368
4147.0,40.4336944,-3.7046666,40.423855,-3.694475
6506.0,40.4082805,-3.6784838,40.40635,-3.670422
7065.0,40.4184192,-3.7032414,40.4184192,-3.7032414
7367.0,40.4156057,-3.7095084,40.4250361,-3.6837876
7065.0,40.4074902,-3.6901234,40.39440607959559,-3.7080429728445563
6402.0,40.4336944,-3.7046666,40.4548456,-3.6946218
2442.0,40.4607502,-3.6989925,40.4522454,-3.693085
7970.0,40.4442258,-3.6787169,40.4442258,-3.6787169
4487.0,40.398247,-3.716591,40.4053153,-3.7071259
145.0,40.42852,-3.70205,40.42852,-3.70205
1355.0,40.401,-3.7043611,40.4200783,-3.7065376
23.0,40.4060941,-3.6992759,40.4060941,-3.6992759
5344.0,40.40765396169372,-3.7172213778842007,40.3941388,-3.6758888
7313.0,40.413764,-3.728318,40.4207773,-3.6996502
6159.0,40.4112744,-3.7088337,40.4230721,-3.7075065
6303.0,40.4075606,-3.6935205,40.4075606,-3.6935205
5248.0,40.4075606,-3.6935205,40.4075606,-3.6935205
6753.0,40.421501,-3.680008,40.4146755,-3.7036825
7157.0,40.4108472,-3.693225,40.4108472,-3.693225
5114.0,40.4034076,-3.7108108,40.419674,-3.7026735
7657.0,40.4663611,-3.6886388,40.4463667,-3.7036675
7377.0,40.4386944,-3.7038333,40.4463667,-3.7036675
4202.0,40.4262945,-3.6865463,40.45109,-3.72937
7012.0,40.4207773,-3.6996502,40.4207773,-3.6996502
7993.0,40.4301666,-3.6638888,40.4498613,-3.6881689
7340.0,40.4053153,-3.7071259,40.39975,-3.6983888
5715.0,40.4222862,-3.697895,40.4008888,-3.6935833
5443.0,40.425635,-3.669339,40.4483322,-3.7272945
256.0,40.4056107,-3.7022591,40.3962222,-3.6983055
396.0,40.4346388,-3.674,40.4346388,-3.674
6116.0,40.45673408797698,-3.708002730875242,40.4392222,-3.6754444
6147.0,40.4075685,-3.6902255,40.419752,-3.688398
3288.0,40.4232153,-3.690756,40.45619382579544,-3.6929376751795306
7274.0,40.39440607959559,-3.7080429728445563,40.4016111,-3.7138055
1882.0,40.413764,-3.728318,40.413764,-3.728318
7249.0,40.3972616,-3.6945025,40.4112744,-3.7088337
4560.0,40.39425,-3.6937222,40.4034076,-3.7108108
4788.0,40.4334087,-3.6879154,40.4075685,-3.6902255
7212.0,40.4101564,-3.7025024,40.4168,-3.71183
7379.0,40.4251002,-3.6877227,40.4255495,-3.7043418
7535.0,40.422064,-3.6821793,40.423681,-3.710537
7432.0,40.4341006,-3.7179687,40.451333,-3.710525
4035.0,40.4219665,-3.7224983,40.40765396169372,-3.7172213778842007
6380.0,40.4181518,-3.6984368,40.4231526,-3.6691524
7243.0,40.4075685,-3.6902255,40.4075685,-3.6902255
7386.0,40.4132798,-3.6956178,40.4132798,-3.6956178
6127.0,40.43604,-3.69928,40.4083684,-3.6933463
7498.0,40.4108,-3.714113,40.42699,-3.68745
7318.0,40.4239447,-3.6758383,40.4186666,-3.6657777
1191.0,40.43715089959262,-3.64835857929032,40.43715089959262,-3.64835857929032
6641.0,40.42677,-3.68958,40.42677,-3.68958
6108.0,40.4273005,-3.6706024,40.4273005,-3.6706024
1435.0,40.4034076,-3.7108108,40.4141931,-3.7103285
7279.0,40.4498613,-3.6881689,40.4343611,-3.7149166
7239.0,40.4219665,-3.7224983,40.4108,-3.714113
6591.0,40.4200783,-3.7065376,40.406837862773465,-3.7244893989507686
6881.0,40.4215246,-3.6884369,40.4215246,-3.6884369
3762.0,40.447125,-3.7001669,40.4306458,-3.7133412
6707.0,40.4383865,-3.6982353,40.4222969,-3.6805189
7914.0,40.4107085,-3.6982318,40.413764,-3.728318
5126.0,40.4336944,-3.7046666,40.406837862773465,-3.7244893989507686
5481.0,40.4150099,-3.7061032,40.4150099,-3.7061032
7953.0,40.409297,-3.691987,40.423855,-3.694475
3000.0,40.429887,-3.6712823,40.43965673033275,-3.6557656204708775
5496.0,40.4364,-3.71019,40.4386944,-3.7038333
6634.0,40.4060941,-3.6992759,40.4112744,-3.7088337
3653.0,40.4029202,-3.6788343,40.4013216,-3.6863218
5884.0,40.4251906,-3.6977715,40.4290555,-3.6782777
7202.0,40.4017926,-3.6987665,40.3974444,-3.7065277
531.0,40.44156,-3.70164,40.44156,-3.70164
5785.0,40.44156,-3.70164,40.4313576,-3.6838303
6766.0,40.40635,-3.670422,40.4336944,-3.7046666
5671.0,40.4053153,-3.7071259,40.4024299,-3.6761516
4280.0,40.4260957,-3.713479,40.4309797,-3.7188898
5103.0,40.39901531507069,-3.6607768678037744,40.39901531507069,-3.6607768678037744
4823.0,40.44156,-3.70164,40.44156,-3.70164
8019.0,40.421501,-3.680008,40.4163638,-3.7068969
7349.0,40.4222862,-3.697895,40.4463667,-3.7036675
2748.0,40.43725,-3.6772222,40.4441388,-3.6751388
6737.0,40.41825,-3.6766111,40.398247,-3.716591
3952.0,40.4114475,-3.6689089,40.4222862,-3.697895
11.0,40.4144226,-3.7007164,40.4056107,-3.7022591
7775.0,40.4219665,-3.7224983,40.4016111,-3.7138055
8033.0,40.4168,-3.71183,40.3974444,-3.7065277
6665.0,40.4498613,-3.6881689,40.4572466,-3.6763439
5903.0,40.413736,-3.717487,40.4260957,-3.713479
6140.0,40.4489101,-3.6952943,40.4489101,-3.6952943
5178.0,40.4266828,-3.700423,40.419752,-3.688398
4546.0,40.4331111,-3.6915555,40.4344731,-3.7015686
8038.0,40.4592351,-3.691533,40.4543852,-3.6835926
7568.0,40.4273264,-3.7104417,40.4114041,-3.7114762
739.0,40.3962222,-3.6983055,40.3962222,-3.6983055
7991.0,40.4150099,-3.7061032,40.3917871,-3.7026789
6701.0,40.43604,-3.69928,40.43604,-3.69928
6531.0,40.4343611,-3.7149166,40.4112744,-3.7088337
7318.0,40.4309524,-3.6993465,40.4489101,-3.6952943
5897.0,40.4346388,-3.674,40.4138846,-3.7049407
4908.0,40.3981798,-3.7023918,40.45546,-3.68844
4127.0,40.4231526,-3.6691524,40.409297,-3.691987
5434.0,40.4117627,-3.6766813,40.421501,-3.680008
6349.0,40.4112744,-3.7088337,40.413764,-3.728318
8051.0,40.4385127,-3.6831578,40.4385127,-3.6831578
6903.0,40.4663611,-3.6886388,40.4336944,-3.7046666
6508.0,40.4172137,-3.7018341,40.4291992,-3.6967169
5753.0,40.4053153,-3.7071259,40.398247,-3.716591
8055.0,40.435285,-3.6948626,40.4163638,-3.7068969
6451.0,40.4385127,-3.6831578,40.4107085,-3.6982318
197.0,40.4284246,-3.7061931,40.4168,-3.71183
3855.0,40.4392222,-3.6754444,40.429887,-3.6712823
4899.0,40.426134,-3.6787441,40.426134,-3.6787441
8033.0,40.4186516,-3.6933498,40.4344731,-3.7015686
4408.0,40.43604,-3.69928,40.423855,-3.694475
4095.0,40.4053153,-3.7071259,40.413736,-3.717487
7498.0,40.4141931,-3.7103285,40.4284246,-3.7061931
6132.0,40.44003,-3.71757,40.44156,-3.70164
5481.0,40.4260957,-3.713479,40.4309797,-3.7188898
5910.0,40.409808,-3.688822,40.409808,-3.688822
6254.0,40.4261851,-3.6738714,40.43272086245887,-3.6485306152875148
4795.0,40.4032208,-3.6944768,40.4273005,-3.6706024
7828.0,40.398247,-3.716591,40.4253944,-3.7170448
7305.0,40.4231526,-3.6691524,40.4300481,-3.6816402
3867.0,40.4515833,-3.6780555,40.4515833,-3.6780555
2757.0,40.4226584,-3.6870548,40.4343333,-3.6835833
7450.0,40.4075606,-3.6935205,40.4157413,-3.6691838
2398.0,40.42677,-3.68958,40.4510188,-3.6817962
5723.0,40.4153053,-3.6779232,40.4071304,-3.6751352
1191.0,40.43272086245887,-3.6485306152875148,40.43272086245887,-3.6485306152875148
6085.0,40.44156,-3.70164,40.4239447,-3.6758383
7163.0,40.41731271011562,-3.701602938060457,40.43272086245887,-3.6485306152875148
3456.0,40.4207773,-3.6996502,40.4630277,-3.6973333
6438.0,40.44421,-3.66683,40.4186516,-3.6933498
7054.0,40.426,-3.6653055,40.426,-3.6653055
5210.0,40.4219665,-3.7224983,40.4047851,-3.7028265
4788.0,40.4548456,-3.6946218,40.4207773,-3.6996502
7472.0,40.44315,-3.65741,40.43965673033275,-3.6557656204708775
2411.0,40.409808,-3.688822,40.4032208,-3.6944768
5054.0,40.4572466,-3.6763439,40.4572466,-3.6763439
6519.0,40.39382977920336,-3.6659362429356372,40.4211802,-3.6840229
7968.0,40.4463667,-3.7036675,40.4457414,-3.6917932
6840.0,40.4273005,-3.6706024,40.423855,-3.694475
7836.0,40.42059,-3.70239,40.429706,-3.640994
3292.0,40.401,-3.7043611,40.40765396169372,-3.7172213778842007
3601.0,40.4213983,-3.6752045,40.4112744,-3.7088337
7423.0,40.4083061,-3.7007111,40.4083061,-3.7007111
7244.0,40.4153053,-3.6779232,40.421501,-3.680008
7834.0,40.3981798,-3.7023918,40.3981798,-3.7023918
6243.0,40.4592351,-3.691533,40.4441388,-3.6751388
1155.0,40.4309524,-3.6993465,40.4166834,-3.6894193
7425.0,40.42699,-3.68745,40.39975,-3.6983888
6107.0,40.3962222,-3.6983055,40.4150099,-3.7061032
1043.0,40.4313576,-3.6838303,40.43725,-3.6772222
6536.0,40.4141931,-3.7103285,40.423855,-3.694475
4821.0,40.4266828,-3.700423,40.4207773,-3.6996502
5202.0,40.4325991,-3.7246532,40.4323655,-3.6758555
6681.0,40.43725,-3.6772222,40.4324722,-3.6655555
6139.0,40.423855,-3.694475,40.423855,-3.694475
6707.0,40.4222862,-3.697895,40.408264,-3.646697
7837.0,40.4255495,-3.7043418,40.40765396169372,-3.7172213778842007
4679.0,40.40913630273305,-3.728533714316331,40.409808,-3.688822
6437.0,40.4222862,-3.697895,40.4222862,-3.697895
6071.0,40.425635,-3.669339,40.4051451,-3.6803874
7434.0,40.413736,-3.717487,40.4607502,-3.6989925
3107.0,40.409297,-3.691987,40.41825,-3.6766111
6342.0,40.4572466,-3.6763439,40.4572466,-3.6763439
7718.0,40.4306458,-3.7133412,40.400781,-3.6882407
6208.0,40.4463667,-3.7036675,40.44106,-3.68609
6117.0,40.41731271011562,-3.701602938060457,40.41731271011562,-3.701602938060457
7175.0,40.4122047,-3.6991147,40.4343611,-3.7149166
5432.0,40.4202834,-3.7081246,40.4266828,-3.700423
7534.0,40.3914722,-3.6941944,40.4266828,-3.700423
7137.0,40.4856066,-3.6634383,40.48963,-3.6661483
3952.0,40.43666,-3.66096,40.4056107,-3.7022591
883.0,40.4463667,-3.7036675,40.4463667,-3.7036675
7486.0,40.4107085,-3.6982318,40.4343333,-3.6835833
1531.0,40.4112744,-3.7088337,40.4166834,-3.6894193
8024.0,40.43604,-3.69928,40.4239757,-3.7020842
4317.0,40.3972616,-3.6945025,40.4108,-3.714113
6915.0,40.4232649,-3.7038312,40.43037,-3.68653
4951.0,40.4112744,-3.7088337,40.42059,-3.70239
6726.0,40.4192095,-3.711504,40.413764,-3.728318
7830.0,40.4070358,-3.7110513,40.4146755,-3.7036825
6311.0,40.401,-3.7043611,40.3962222,-3.6983055
5522.0,40.4219665,-3.7224983,40.4219665,-3.7224983
7724.0,40.3981798,-3.7023918,40.3981798,-3.7023918
6471.0,40.4300481,-3.6816402,40.4300481,-3.6816402
6586.0,40.42699,-3.68745,40.4056107,-3.7022591
6706.0,40.4083061,-3.7007111,40.4112744,-3.7088337
5012.0,40.419674,-3.7026735,40.4070358,-3.7110513
7401.0,40.422962108947424,-3.6555552857442697,40.398247,-3.716591
7386.0,40.4364,-3.71019,40.4309797,-3.7188898
7410.0,40.42533,-3.69214,40.408264,-3.646697
1759.0,40.43837,-3.69281,40.4156057,-3.7095084
4736.0,40.4323655,-3.6758555,40.389258643579105,-3.6903589643353483
4891.0,40.4510188,-3.6817962,40.4510188,-3.6817962
7502.0,40.4278682,-3.6954403,40.4083684,-3.6933463
5253.0,40.4166834,-3.6894193,40.409808,-3.688822
7228.0,40.4323655,-3.6758555,40.4442258,-3.6787169
4951.0,40.4341006,-3.7179687,40.45109,-3.72937
6377.0,40.4345973,-3.678492,40.4345973,-3.678492
183.0,40.43725,-3.6772222,40.43725,-3.6772222
7291.0,40.4441388,-3.6751388,40.4351256,-3.6554918
4159.0,40.4222969,-3.6805189,40.4392222,-3.6754444
4607.0,40.413736,-3.717487,40.4251906,-3.6977715
6158.0,40.41825,-3.6766111,40.4331111,-3.6915555
1406.0,40.4301666,-3.6638888,40.4083061,-3.7007111
7801.0,40.4457414,-3.6917932,40.42677,-3.68958
7957.0,40.4083061,-3.7007111,40.4083061,-3.7007111
7736.0,40.4213983,-3.6752045,40.4213983,-3.6752045
6611.0,40.4266828,-3.700423,40.4205886,-3.7058415
4556.0,40.4016111,-3.7138055,40.4016111,-3.7138055
1677.0,40.398247,-3.716591,40.3917871,-3.7026789
7363.0,40.4498613,-3.6881689,40.41825,-3.6766111
3743.0,40.4132798,-3.6956178,40.4132798,-3.6956178
7311.0,40.45673408797698,-3.708002730875242,40.4463667,-3.7036675
269.0,40.4192095,-3.711504,40.4261851,-3.6738714
5445.0,40.4114041,-3.7114762,40.4347895,-3.7200845
5989.0,40.427736,-3.6832566,40.427736,-3.6832566
7569.0,40.424148,-3.698447,40.424148,-3.698447
4480.0,40.4260957,-3.713479,40.4056107,-3.7022591
4915.0,40.4051451,-3.6803874,40.4215246,-3.6884369
5084.0,40.4132798,-3.6956178,40.4132798,-3.6956178
7642.0,40.426134,-3.6787441,40.4017926,-3.6987665
7490.0,40.40765396169372,-3.7172213778842007,40.4318611,-3.6714166
6217.0,40.400789,-3.6744,40.4179237,-3.6708959
7288.0,40.4331111,-3.6915555,40.4331111,-3.6915555
380.0,40.424963,-3.687745,40.4285524,-3.7025875
7436.0,40.4334087,-3.6879154,40.41825,-3.6766111
6262.0,40.4108472,-3.693225,40.4083061,-3.7007111
7988.0,40.4392222,-3.6754444,40.409297,-3.691987
7582.0,40.4056107,-3.7022591,40.3962222,-3.6983055
5020.0,40.41053,-3.65779,40.421501,-3.680008
7410.0,40.4572466,-3.6763439,40.4572466,-3.6763439
5022.0,40.4097617,-3.7040666,40.4070358,-3.7110513
7248.0,40.4083061,-3.7007111,40.39440607959559,-3.7080429728445563
7587.0,40.46041,-3.67712,40.46041,-3.67712
553.0,40.4489101,-3.6952943,40.4489101,-3.6952943
7340.0,40.4117627,-3.6766813,40.4300481,-3.6816402
7198.0,40.4051451,-3.6803874,40.4442258,-3.6787169
4362.0,40.4034076,-3.7108108,40.413764,-3.728318
5823.0,40.413764,-3.728318,40.4186516,-3.6933498
7889.0,40.43272086245887,-3.6485306152875148,40.4222969,-3.6805189
7774.0,40.451333,-3.710525,40.45109,-3.72937
